id,review,sentiment
3612,"Well, I think the watch is realy bad!!! 😡 <b>Good choice</b>??",negative
3613,"Actually, this product is camera is awsome and works perfectly 👍 Visit www.example.com 😡!!!",positive
3614,"Well, I think the watch has terrible quality <div>very disappointing</div>.",negative
3615,"To be honest, the product works gr8 and I luv it 😊 <div>Customer review</div> Visit www.example.com.",positive
3616,In my opinion this is watch is awsome and works perfectly 👍 More info: https://shop.example.com...,positive
3617,"To be honest, the shoes is awsome and works perfectly 👍 <span>Recommended</span> 😡!!!",positive
3618,In my opinion this is shirt is realy good!!! 😍 <span>Recommended</span> https://example.com??,positive
3619,"Actually, this product is service works gr8 and I luv it 😊 <b>Good choice</b> More info: https://shop.example.com??",positive
3620,I think it is really service is broken and useless!!! https://example.com!!! 😍,negative
3621,I think it is really shirt is awfull and stopped working 😭 <span>Recommended</span> Visit www.example.com!!! 😍,negative
3622,"Actually, this product is product is realy good!!! 😍 <b>Good choice</b>.",positive
3623,"I think it is really phone works as expected, but could be better. <span>Recommended</span> Visit www.example.com!!! 😍",neutral
3624,"To be honest, the shoes was a horible purchase 😠 https://example.com...",negative
3625,"To be honest, the watch is awsome and works perfectly 👍 😡!!!",positive
3626,"Well, I think the book is absolutly fantastic!!! Visit www.example.com!!!",positive
3627,"To be honest, the shoes is awsome and works perfectly 👍 <div>Customer review</div> https://example.com.",positive
3628,"To be honest, the headphones is awfull and stopped working 😭 More info: https://shop.example.com??",negative
3629,"To be honest, the shirt is not bad, but not amazing either. <span>Recommended</span> https://example.com!!! 😍",neutral
3630,"Well, I think the laptop is okay and works fine. <span>Recommended</span> More info: https://shop.example.com 😡!!!",neutral
3631,"Well, I think the service is average, nothing special. <div>Customer review</div> Visit www.example.com!!!",neutral
3632,In my opinion this is shoes is amazing <b>really amazing</b>!!! ❤️ <span>Recommended</span> More info: https://shop.example.com!!! 😍,positive
3633,"I think it is really camera works as expected, but could be better. <div>Customer review</div>!!!",neutral
3634,"Actually, this product is service works gr8 and I luv it 😊 <span>Recommended</span> More info: https://shop.example.com 😡!!!",positive
3635,"Well, I think the camera is not bad, but not amazing either. More info: https://shop.example.com.",neutral
3636,"Well, I think the camera is absolutly fantastic!!! <span>Recommended</span> https://example.com.",positive
3637,"Well, I think the product is realy good!!! 😍 <div>Customer review</div>...",positive
3638,"To be honest, the camera was a horible purchase 😠 <span>Recommended</span> https://example.com??",negative
3639,I think it is really laptop is amazing <b>really amazing</b>!!! ❤️ More info: https://shop.example.com 😡!!!,positive
3640,I think it is really phone is realy bad!!! 😡 <b>Good choice</b> More info: https://shop.example.com!!! 😍,negative
3641,"Actually, this product is service is average, nothing special. <div>Customer review</div> Visit www.example.com??",neutral
3642,"I think it is really camera is average, nothing special. <b>Good choice</b>.",neutral
3643,I think it is really product is amazing <b>really amazing</b>!!! ❤️ More info: https://shop.example.com??,positive
3644,"To be honest, the camera is realy good!!! 😍.",positive
3645,"Actually, this product is shirt works gr8 and I luv it 😊 Visit www.example.com!!!",positive
3646,I think it is really product is awsome and works perfectly 👍...,positive
3647,"Actually, this product is product was a horible purchase 😠 <div>Customer review</div> https://example.com!!! 😍",negative
3648,"In my opinion this is phone is average, nothing special. <div>Customer review</div> More info: https://shop.example.com 😡!!!",neutral
3649,I think it is really service was a horible purchase 😠 More info: https://shop.example.com??,negative
3650,"Well, I think the product is realy good!!! 😍 <span>Recommended</span> Visit www.example.com!!! 😍",positive
3651,"Actually, this product is book is awsome and works perfectly 👍 <div>Customer review</div> More info: https://shop.example.com 😡!!!",positive
3652,"Well, I think the service is not bad, but not amazing either. <div>Customer review</div> https://example.com!!!",neutral
3653,In my opinion this is headphones is realy bad!!! 😡 <div>Customer review</div> https://example.com??,negative
3654,"Actually, this product is book works gr8 and I luv it 😊 Visit www.example.com.",positive
3655,"Well, I think the shirt is okay and works fine. <div>Customer review</div> Visit www.example.com!!! 😍",neutral
3656,In my opinion this is shirt works gr8 and I luv it 😊 <div>Customer review</div> https://example.com...,positive
3657,"In my opinion this is watch is not bad, but not amazing either. <div>Customer review</div> More info: https://shop.example.com 😡!!!",neutral
3658,"To be honest, the headphones works as expected, but could be better. More info: https://shop.example.com...",neutral
3659,"Well, I think the book works as expected, but could be better. <span>Recommended</span>.",neutral
3660,I think it is really camera was a horible purchase 😠 <span>Recommended</span> Visit www.example.com.,negative
3661,"Actually, this product is shirt is awfull and stopped working 😭 <div>Customer review</div> More info: https://shop.example.com...",negative
3662,"Actually, this product is laptop works gr8 and I luv it 😊 <div>Customer review</div>.",positive
3663,I think it is really shirt has terrible quality <div>very disappointing</div> Visit www.example.com 😡!!!,negative
3664,"To be honest, the laptop is absolutly fantastic!!! <div>Customer review</div> More info: https://shop.example.com...",positive
3665,In my opinion this is service is awfull and stopped working 😭 More info: https://shop.example.com!!! 😍,negative
3666,In my opinion this is phone is amazing <b>really amazing</b>!!! ❤️ <div>Customer review</div>!!!,positive
3667,"I think it is really watch is not bad, but not amazing either. <div>Customer review</div> Visit www.example.com??",neutral
3668,In my opinion this is shirt is awsome and works perfectly 👍 <span>Recommended</span> https://example.com!!!,positive
3669,In my opinion this is headphones has terrible quality <div>very disappointing</div> <span>Recommended</span> More info: https://shop.example.com!!!,negative
3670,"Well, I think the camera is amazing <b>really amazing</b>!!! ❤️ <b>Good choice</b> https://example.com!!!",positive
3671,"To be honest, the watch is not bad, but not amazing either. <div>Customer review</div> More info: https://shop.example.com!!! 😍",neutral
3672,"Well, I think the shirt has terrible quality <div>very disappointing</div> <b>Good choice</b>??",negative
3673,I think it is really shoes is realy bad!!! 😡 <span>Recommended</span> More info: https://shop.example.com 😡!!!,negative
3674,I think it is really phone is awfull and stopped working 😭 <span>Recommended</span>!!! 😍,negative
3675,"Well, I think the phone is awsome and works perfectly 👍 <b>Good choice</b> More info: https://shop.example.com!!! 😍",positive
3676,"Well, I think the product works gr8 and I luv it 😊 <div>Customer review</div> https://example.com!!! 😍",positive
3677,In my opinion this is shoes is amazing <b>really amazing</b>!!! ❤️ Visit www.example.com...,positive
3678,"Actually, this product is book works gr8 and I luv it 😊 <span>Recommended</span> More info: https://shop.example.com??",positive
3679,"Well, I think the phone is absolutly fantastic!!! More info: https://shop.example.com??",positive
3680,In my opinion this is product works gr8 and I luv it 😊 <div>Customer review</div> https://example.com 😡!!!,positive
3681,"To be honest, the laptop works as expected, but could be better. <div>Customer review</div>!!! 😍",neutral
3682,"Well, I think the laptop is realy good!!! 😍 <b>Good choice</b> 😡!!!",positive
3683,"Well, I think the book is amazing <b>really amazing</b>!!! ❤️ <div>Customer review</div>!!! 😍",positive
3684,"Well, I think the service is realy good!!! 😍 <div>Customer review</div> More info: https://shop.example.com...",positive
3685,In my opinion this is shirt works gr8 and I luv it 😊 More info: https://shop.example.com...,positive
3686,"Well, I think the watch is absolutly fantastic!!! <b>Good choice</b> Visit www.example.com.",positive
3687,"To be honest, the shoes has terrible quality <div>very disappointing</div> More info: https://shop.example.com!!! 😍",negative
3688,In my opinion this is product works gr8 and I luv it 😊 <div>Customer review</div>.,positive
3689,"To be honest, the book is okay and works fine. <div>Customer review</div> Visit www.example.com!!! 😍",neutral
3690,"Actually, this product is service works gr8 and I luv it 😊 https://example.com...",positive
3691,"Well, I think the laptop is broken and useless!!! <div>Customer review</div> More info: https://shop.example.com 😡!!!",negative
3692,I think it is really shoes is awfull and stopped working 😭 <span>Recommended</span> https://example.com??,negative
3693,"I think it is really camera works as expected, but could be better. <span>Recommended</span> https://example.com...",neutral
3694,"I think it is really laptop works as expected, but could be better. <div>Customer review</div> More info: https://shop.example.com!!!",neutral
3695,In my opinion this is headphones is awsome and works perfectly 👍 <div>Customer review</div>??,positive
3696,"To be honest, the headphones is amazing <b>really amazing</b>!!! ❤️ <span>Recommended</span>.",positive
3697,In my opinion this is book is amazing <b>really amazing</b>!!! ❤️ <span>Recommended</span> https://example.com??,positive
3698,In my opinion this is watch is realy good!!! 😍 <div>Customer review</div> Visit www.example.com.,positive
3699,I think it is really laptop is realy good!!! 😍 <span>Recommended</span> More info: https://shop.example.com!!! 😍,positive
3700,In my opinion this is book is okay and works fine. <b>Good choice</b> More info: https://shop.example.com!!!,neutral
3701,"Actually, this product is camera has terrible quality <div>very disappointing</div> <span>Recommended</span> https://example.com 😡!!!",negative
3702,"Well, I think the book is amazing <b>really amazing</b>!!! ❤️ <div>Customer review</div> Visit www.example.com!!! 😍",positive
3703,"To be honest, the shirt was a horible purchase 😠 <b>Good choice</b> Visit www.example.com 😡!!!",negative
3704,I think it is really laptop is decent for the price. <div>Customer review</div> Visit www.example.com!!!,neutral
3705,"To be honest, the headphones is realy good!!! 😍 <span>Recommended</span> Visit www.example.com!!! 😍",positive
3706,"To be honest, the shirt is okay and works fine. 😡!!!",neutral
3707,I think it is really watch is awfull and stopped working 😭!!! 😍,negative
3708,"In my opinion this is shirt is average, nothing special. <span>Recommended</span> https://example.com!!!",neutral
3709,"To be honest, the shoes has terrible quality <div>very disappointing</div> https://example.com...",negative
3710,"In my opinion this is headphones is not bad, but not amazing either. <b>Good choice</b> More info: https://shop.example.com 😡!!!",neutral
3711,"Well, I think the service is broken and useless!!! <div>Customer review</div> Visit www.example.com 😡!!!",negative
3712,"Well, I think the book is okay and works fine. <div>Customer review</div> Visit www.example.com!!! 😍",neutral
3713,"I think it is really shirt works as expected, but could be better. <div>Customer review</div> https://example.com!!! 😍",neutral
3714,"Well, I think the watch is realy bad!!! 😡 <div>Customer review</div>...",negative
3715,"Well, I think the camera is broken and useless!!!...",negative
3716,"Actually, this product is headphones is not bad, but not amazing either. <b>Good choice</b>!!! 😍",neutral
3717,"Well, I think the headphones works as expected, but could be better. <b>Good choice</b> Visit www.example.com??",neutral
3718,"Actually, this product is shoes is okay and works fine. <b>Good choice</b> https://example.com!!!",neutral
3719,"I think it is really product works as expected, but could be better. Visit www.example.com...",neutral
3720,In my opinion this is camera is amazing <b>really amazing</b>!!! ❤️ <span>Recommended</span>!!! 😍,positive
3721,"Well, I think the shoes is broken and useless!!! <div>Customer review</div>!!!",negative
3722,In my opinion this is shirt has terrible quality <div>very disappointing</div> <b>Good choice</b> 😡!!!,negative
3723,"Well, I think the camera has terrible quality <div>very disappointing</div> <b>Good choice</b>??",negative
3724,I think it is really book is amazing <b>really amazing</b>!!! ❤️ <b>Good choice</b> https://example.com.,positive
3725,I think it is really shirt is broken and useless!!! <b>Good choice</b> Visit www.example.com??,negative
3726,"To be honest, the camera is broken and useless!!! 😡!!!",negative
3727,"To be honest, the book is awfull and stopped working 😭 https://example.com!!!",negative
3728,"Actually, this product is product is okay and works fine. <span>Recommended</span> https://example.com!!! 😍",neutral
3729,In my opinion this is shoes is amazing <b>really amazing</b>!!! ❤️ <div>Customer review</div> 😡!!!,positive
3730,I think it is really book is decent for the price. <div>Customer review</div> More info: https://shop.example.com...,neutral
3731,In my opinion this is watch is absolutly fantastic!!! <div>Customer review</div> Visit www.example.com.,positive
3732,"Well, I think the book is not bad, but not amazing either. <div>Customer review</div> https://example.com.",neutral
3733,"Well, I think the service is okay and works fine....",neutral
3734,I think it is really service is awsome and works perfectly 👍 <div>Customer review</div> Visit www.example.com.,positive
3735,I think it is really service is decent for the price. <span>Recommended</span>...,neutral
3736,"To be honest, the shoes is broken and useless!!! More info: https://shop.example.com??",negative
3737,"Actually, this product is book is realy bad!!! 😡 <span>Recommended</span> More info: https://shop.example.com??",negative
3738,"Well, I think the product was a horible purchase 😠 <div>Customer review</div> https://example.com!!! 😍",negative
3739,"Actually, this product is shirt is okay and works fine. <div>Customer review</div> More info: https://shop.example.com 😡!!!",neutral
3740,"I think it is really service works as expected, but could be better. <b>Good choice</b>...",neutral
3741,I think it is really headphones works gr8 and I luv it 😊 <div>Customer review</div> Visit www.example.com!!! 😍,positive
3742,"Well, I think the product has terrible quality <div>very disappointing</div> <span>Recommended</span>.",negative
3743,I think it is really service is realy good!!! 😍 More info: https://shop.example.com!!!,positive
3744,I think it is really phone has terrible quality <div>very disappointing</div> <div>Customer review</div> Visit www.example.com.,negative
3745,"Well, I think the phone is amazing <b>really amazing</b>!!! ❤️ <b>Good choice</b> 😡!!!",positive
3746,I think it is really shoes is amazing <b>really amazing</b>!!! ❤️ <span>Recommended</span> Visit www.example.com 😡!!!,positive
3747,"To be honest, the service has terrible quality <div>very disappointing</div> <div>Customer review</div> More info: https://shop.example.com 😡!!!",negative
3748,"Well, I think the phone has terrible quality <div>very disappointing</div> https://example.com 😡!!!",negative
3749,"Well, I think the shoes has terrible quality <div>very disappointing</div> More info: https://shop.example.com.",negative
3750,In my opinion this is headphones works gr8 and I luv it 😊 😡!!!,positive
3751,"In my opinion this is phone is not bad, but not amazing either. <b>Good choice</b> Visit www.example.com.",neutral
3752,In my opinion this is headphones is awsome and works perfectly 👍 <span>Recommended</span> https://example.com??,positive
3753,"Actually, this product is book is not bad, but not amazing either. <span>Recommended</span> Visit www.example.com!!! 😍",neutral
3754,I think it is really phone is okay and works fine. <b>Good choice</b> More info: https://shop.example.com 😡!!!,neutral
3755,"Well, I think the service is absolutly fantastic!!! <div>Customer review</div> More info: https://shop.example.com??",positive
3756,"In my opinion this is phone is average, nothing special. <span>Recommended</span>...",neutral
3757,"To be honest, the shirt is okay and works fine. <div>Customer review</div>...",neutral
3758,I think it is really watch is awfull and stopped working 😭 <div>Customer review</div> Visit www.example.com!!!,negative
3759,In my opinion this is camera is awsome and works perfectly 👍 <span>Recommended</span> Visit www.example.com.,positive
3760,"I think it is really watch is not bad, but not amazing either. <span>Recommended</span> Visit www.example.com...",neutral
3761,"Actually, this product is phone is realy good!!! 😍??",positive
3762,"Actually, this product is camera has terrible quality <div>very disappointing</div> <span>Recommended</span> https://example.com??",negative
3763,"To be honest, the camera is okay and works fine. <b>Good choice</b> https://example.com.",neutral
3764,"To be honest, the service is not bad, but not amazing either. <span>Recommended</span> More info: https://shop.example.com!!!",neutral
3765,"Actually, this product is service has terrible quality <div>very disappointing</div> <span>Recommended</span> Visit www.example.com 😡!!!",negative
3766,I think it is really service is broken and useless!!! <span>Recommended</span>!!!,negative
3767,"Actually, this product is book is realy bad!!! 😡 <div>Customer review</div> 😡!!!",negative
3768,"Well, I think the camera works gr8 and I luv it 😊 <div>Customer review</div> 😡!!!",positive
3769,I think it is really shirt is awfull and stopped working 😭 <div>Customer review</div>!!!,negative
3770,"To be honest, the headphones was a horible purchase 😠 <b>Good choice</b> More info: https://shop.example.com!!! 😍",negative
3771,I think it is really service is awsome and works perfectly 👍 https://example.com??,positive
3772,"Actually, this product is service is realy good!!! 😍 <span>Recommended</span>.",positive
3773,I think it is really book is okay and works fine. <div>Customer review</div> More info: https://shop.example.com...,neutral
3774,"To be honest, the service is realy bad!!! 😡 <b>Good choice</b> https://example.com.",negative
3775,"Actually, this product is service is realy bad!!! 😡 More info: https://shop.example.com.",negative
3776,I think it is really book is broken and useless!!! <span>Recommended</span>??,negative
3777,"Well, I think the laptop is not bad, but not amazing either. <div>Customer review</div> 😡!!!",neutral
3778,In my opinion this is laptop has terrible quality <div>very disappointing</div> <span>Recommended</span> https://example.com!!!,negative
3779,In my opinion this is book is amazing <b>really amazing</b>!!! ❤️ <b>Good choice</b> https://example.com...,positive
3780,I think it is really headphones works gr8 and I luv it 😊 More info: https://shop.example.com!!! 😍,positive
3781,I think it is really product was a horible purchase 😠 <div>Customer review</div> https://example.com 😡!!!,negative
3782,"To be honest, the headphones has terrible quality <div>very disappointing</div> <div>Customer review</div> More info: https://shop.example.com!!! 😍",negative
3783,In my opinion this is watch works gr8 and I luv it 😊 https://example.com!!!,positive
3784,"Actually, this product is product is broken and useless!!! <b>Good choice</b> https://example.com...",negative
3785,In my opinion this is phone is amazing <b>really amazing</b>!!! ❤️ https://example.com...,positive
3786,"Actually, this product is product is awsome and works perfectly 👍 <span>Recommended</span> More info: https://shop.example.com.",positive
3787,"Well, I think the watch works gr8 and I luv it 😊 <div>Customer review</div> More info: https://shop.example.com??",positive
3788,I think it is really product is awfull and stopped working 😭 <b>Good choice</b>!!! 😍,negative
3789,I think it is really headphones is awfull and stopped working 😭 Visit www.example.com!!! 😍,negative
3790,"Well, I think the product is broken and useless!!! <div>Customer review</div>...",negative
3791,"In my opinion this is headphones works as expected, but could be better. <span>Recommended</span> 😡!!!",neutral
3792,"Well, I think the shirt is absolutly fantastic!!! <div>Customer review</div> More info: https://shop.example.com??",positive
3793,I think it is really headphones is realy good!!! 😍??,positive
3794,I think it is really camera is decent for the price. <b>Good choice</b> Visit www.example.com!!!,neutral
3795,"In my opinion this is shoes is average, nothing special. <div>Customer review</div>!!!",neutral
3796,"Well, I think the product is amazing <b>really amazing</b>!!! ❤️ <b>Good choice</b> https://example.com...",positive
3797,"Actually, this product is laptop was a horible purchase 😠 <span>Recommended</span> Visit www.example.com...",negative
3798,I think it is really laptop is broken and useless!!! <div>Customer review</div>...,negative
3799,"To be honest, the phone has terrible quality <div>very disappointing</div> <b>Good choice</b> More info: https://shop.example.com??",negative
3800,"I think it is really shirt works as expected, but could be better. <b>Good choice</b> Visit www.example.com.",neutral
3801,"To be honest, the book is amazing <b>really amazing</b>!!! ❤️ <div>Customer review</div> More info: https://shop.example.com 😡!!!",positive
3802,I think it is really laptop is awfull and stopped working 😭 <b>Good choice</b>...,negative
3803,"Actually, this product is book works gr8 and I luv it 😊 <div>Customer review</div> https://example.com!!!",positive
3804,"Actually, this product is service is awsome and works perfectly 👍 <span>Recommended</span> https://example.com!!!",positive
3805,"To be honest, the book is amazing <b>really amazing</b>!!! ❤️ <span>Recommended</span> Visit www.example.com??",positive
3806,In my opinion this is phone is okay and works fine. <div>Customer review</div> More info: https://shop.example.com??,neutral
3807,"Well, I think the laptop is not bad, but not amazing either. <div>Customer review</div> More info: https://shop.example.com.",neutral
3808,"Actually, this product is phone is decent for the price. <div>Customer review</div>...",neutral
3809,"To be honest, the product is realy good!!! 😍 https://example.com!!! 😍",positive
3810,In my opinion this is watch has terrible quality <div>very disappointing</div> <b>Good choice</b> Visit www.example.com.,negative
3811,"Well, I think the shirt is amazing <b>really amazing</b>!!! ❤️ <div>Customer review</div> More info: https://shop.example.com.",positive
3812,In my opinion this is product is broken and useless!!! <span>Recommended</span> Visit www.example.com 😡!!!,negative
3813,In my opinion this is service works gr8 and I luv it 😊 <div>Customer review</div> More info: https://shop.example.com!!! 😍,positive
3814,"Well, I think the service works gr8 and I luv it 😊 <b>Good choice</b> https://example.com.",positive
3815,I think it is really watch is realy good!!! 😍 <b>Good choice</b> 😡!!!,positive
3816,"To be honest, the service is awfull and stopped working 😭 <b>Good choice</b> Visit www.example.com.",negative
3817,"Actually, this product is service works gr8 and I luv it 😊 <span>Recommended</span> https://example.com...",positive
3818,In my opinion this is shoes is awfull and stopped working 😭 <b>Good choice</b> More info: https://shop.example.com...,negative
3819,"To be honest, the camera has terrible quality <div>very disappointing</div> <b>Good choice</b>!!! 😍",negative
3820,"Actually, this product is camera is decent for the price. More info: https://shop.example.com!!!",neutral
3821,"Actually, this product is service is okay and works fine. More info: https://shop.example.com.",neutral
3822,"To be honest, the camera is awfull and stopped working 😭 <div>Customer review</div> https://example.com!!! 😍",negative
3823,"Well, I think the headphones is not bad, but not amazing either. <b>Good choice</b> More info: https://shop.example.com 😡!!!",neutral
3824,"Actually, this product is service is broken and useless!!! <div>Customer review</div> 😡!!!",negative
3825,"Well, I think the headphones is awfull and stopped working 😭 <b>Good choice</b> https://example.com.",negative
3826,"To be honest, the laptop is realy bad!!! 😡 <b>Good choice</b> More info: https://shop.example.com??",negative
3827,"I think it is really headphones is average, nothing special. <div>Customer review</div> More info: https://shop.example.com!!! 😍",neutral
3828,"Actually, this product is headphones is absolutly fantastic!!! <div>Customer review</div> https://example.com??",positive
3829,"I think it is really camera is average, nothing special. <b>Good choice</b> Visit www.example.com??",neutral
3830,"In my opinion this is phone is not bad, but not amazing either. <div>Customer review</div> Visit www.example.com.",neutral
3831,In my opinion this is headphones is realy bad!!! 😡 <b>Good choice</b> https://example.com??,negative
3832,"Well, I think the watch is broken and useless!!! <div>Customer review</div>!!!",negative
3833,In my opinion this is service is awsome and works perfectly 👍 <span>Recommended</span> More info: https://shop.example.com.,positive
3834,"Actually, this product is camera is awfull and stopped working 😭 <b>Good choice</b> More info: https://shop.example.com 😡!!!",negative
3835,In my opinion this is shirt was a horible purchase 😠 <span>Recommended</span> Visit www.example.com??,negative
3836,In my opinion this is book is awsome and works perfectly 👍 <b>Good choice</b>!!! 😍,positive
3837,I think it is really book has terrible quality <div>very disappointing</div> <b>Good choice</b> Visit www.example.com!!! 😍,negative
3838,"I think it is really watch works as expected, but could be better. <b>Good choice</b> https://example.com!!!",neutral
3839,"Actually, this product is camera is realy bad!!! 😡...",negative
3840,In my opinion this is camera is okay and works fine. Visit www.example.com...,neutral
3841,I think it is really camera has terrible quality <div>very disappointing</div> <span>Recommended</span> More info: https://shop.example.com.,negative
3842,"To be honest, the shoes is realy good!!! 😍 <span>Recommended</span> Visit www.example.com 😡!!!",positive
3843,"Well, I think the headphones has terrible quality <div>very disappointing</div> Visit www.example.com!!! 😍",negative
3844,"To be honest, the shoes has terrible quality <div>very disappointing</div> https://example.com!!! 😍",negative
3845,"To be honest, the laptop is average, nothing special. More info: https://shop.example.com.",neutral
3846,I think it is really headphones is decent for the price..,neutral
3847,"To be honest, the shoes is absolutly fantastic!!! https://example.com!!!",positive
3848,I think it is really service is absolutly fantastic!!! <div>Customer review</div> https://example.com!!!,positive
3849,"Actually, this product is service is realy bad!!! 😡 <div>Customer review</div> https://example.com??",negative
3850,"To be honest, the camera is broken and useless!!! <b>Good choice</b>!!! 😍",negative
3851,"To be honest, the watch is awsome and works perfectly 👍 <b>Good choice</b> Visit www.example.com!!!",positive
3852,I think it is really laptop is realy bad!!! 😡 <b>Good choice</b> More info: https://shop.example.com!!!,negative
3853,In my opinion this is service is amazing <b>really amazing</b>!!! ❤️ More info: https://shop.example.com!!! 😍,positive
3854,"To be honest, the camera works as expected, but could be better. More info: https://shop.example.com...",neutral
3855,"To be honest, the shoes is decent for the price..",neutral
3856,"Well, I think the shirt works gr8 and I luv it 😊 <div>Customer review</div> https://example.com 😡!!!",positive
3857,In my opinion this is watch is awfull and stopped working 😭 <div>Customer review</div> https://example.com.,negative
3858,In my opinion this is headphones is absolutly fantastic!!! <span>Recommended</span> https://example.com.,positive
3859,I think it is really book is realy good!!! 😍 <span>Recommended</span> More info: https://shop.example.com.,positive
3860,In my opinion this is laptop is broken and useless!!! <span>Recommended</span> Visit www.example.com 😡!!!,negative
3861,"Actually, this product is book is average, nothing special. <b>Good choice</b> Visit www.example.com??",neutral
3862,In my opinion this is shirt is realy bad!!! 😡 <b>Good choice</b> https://example.com...,negative
3863,"To be honest, the camera works gr8 and I luv it 😊 <span>Recommended</span> Visit www.example.com.",positive
3864,In my opinion this is product was a horible purchase 😠 <div>Customer review</div> Visit www.example.com...,negative
3865,"To be honest, the product was a horible purchase 😠 <span>Recommended</span>.",negative
3866,"Well, I think the product is amazing <b>really amazing</b>!!! ❤️ <b>Good choice</b> https://example.com.",positive
3867,"Actually, this product is product was a horible purchase 😠 Visit www.example.com!!!",negative
3868,"Actually, this product is phone is decent for the price. <b>Good choice</b>...",neutral
3869,"Well, I think the book is amazing <b>really amazing</b>!!! ❤️ <span>Recommended</span> More info: https://shop.example.com 😡!!!",positive
3870,In my opinion this is headphones is realy good!!! 😍 <b>Good choice</b> Visit www.example.com.,positive
3871,In my opinion this is shirt is awsome and works perfectly 👍 Visit www.example.com.,positive
3872,"Actually, this product is service works as expected, but could be better. <span>Recommended</span> https://example.com??",neutral
3873,"In my opinion this is shoes is average, nothing special. <span>Recommended</span> Visit www.example.com!!! 😍",neutral
3874,"Actually, this product is book is absolutly fantastic!!! <span>Recommended</span>!!! 😍",positive
3875,"To be honest, the camera is broken and useless!!! <b>Good choice</b> https://example.com??",negative
3876,In my opinion this is headphones is decent for the price.!!! 😍,neutral
3877,I think it is really camera is awsome and works perfectly 👍 <span>Recommended</span> https://example.com??,positive
3878,In my opinion this is product is realy bad!!! 😡.,negative
3879,"Well, I think the shirt is amazing <b>really amazing</b>!!! ❤️ <div>Customer review</div> https://example.com.",positive
3880,"Well, I think the phone is okay and works fine. <span>Recommended</span> Visit www.example.com 😡!!!",neutral
3881,"To be honest, the phone is realy good!!! 😍 More info: https://shop.example.com...",positive
3882,"Well, I think the camera is amazing <b>really amazing</b>!!! ❤️ <span>Recommended</span> Visit www.example.com 😡!!!",positive
3883,"Actually, this product is headphones is okay and works fine. <b>Good choice</b> https://example.com??",neutral
3884,In my opinion this is laptop is realy good!!! 😍 https://example.com!!!,positive
3885,"In my opinion this is headphones works as expected, but could be better. <span>Recommended</span> More info: https://shop.example.com??",neutral
3886,I think it is really headphones works gr8 and I luv it 😊 <b>Good choice</b> https://example.com...,positive
3887,"To be honest, the laptop is absolutly fantastic!!! <b>Good choice</b>.",positive
3888,"Well, I think the service is broken and useless!!! <b>Good choice</b> https://example.com...",negative
3889,"To be honest, the product is amazing <b>really amazing</b>!!! ❤️ <div>Customer review</div>??",positive
3890,I think it is really camera is realy good!!! 😍 <b>Good choice</b> https://example.com!!!,positive
3891,I think it is really product is realy bad!!! 😡 <b>Good choice</b>.,negative
3892,I think it is really camera is amazing <b>really amazing</b>!!! ❤️ <div>Customer review</div> More info: https://shop.example.com!!!,positive
3893,I think it is really watch is awfull and stopped working 😭 <span>Recommended</span> 😡!!!,negative
3894,"Actually, this product is shoes is okay and works fine. <div>Customer review</div> https://example.com...",neutral
3895,In my opinion this is phone is okay and works fine. <div>Customer review</div> Visit www.example.com.,neutral
3896,In my opinion this is laptop is realy good!!! 😍 <div>Customer review</div> 😡!!!,positive
3897,"Well, I think the camera is amazing <b>really amazing</b>!!! ❤️ <div>Customer review</div>.",positive
3898,I think it is really shirt is broken and useless!!! <span>Recommended</span> Visit www.example.com 😡!!!,negative
3899,I think it is really laptop is realy bad!!! 😡!!! 😍,negative
3900,"Actually, this product is book is decent for the price. <span>Recommended</span> https://example.com!!! 😍",neutral
3901,"Actually, this product is laptop is awfull and stopped working 😭 <div>Customer review</div> https://example.com...",negative
3902,"I think it is really service is not bad, but not amazing either. <div>Customer review</div> More info: https://shop.example.com!!!",neutral
3903,"To be honest, the shirt is awfull and stopped working 😭 <div>Customer review</div> https://example.com 😡!!!",negative
3904,In my opinion this is headphones is awsome and works perfectly 👍 <span>Recommended</span> https://example.com.,positive
3905,"Well, I think the laptop is realy good!!! 😍 Visit www.example.com!!!",positive
3906,"In my opinion this is service is not bad, but not amazing either. <b>Good choice</b> https://example.com...",neutral
3907,"To be honest, the laptop is absolutly fantastic!!! <span>Recommended</span> https://example.com??",positive
3908,"To be honest, the shirt is not bad, but not amazing either. More info: https://shop.example.com...",neutral
3909,"To be honest, the shirt is amazing <b>really amazing</b>!!! ❤️ <span>Recommended</span>!!! 😍",positive
3910,I think it is really laptop is okay and works fine. <div>Customer review</div> Visit www.example.com!!!,neutral
3911,"Well, I think the camera is realy bad!!! 😡 <span>Recommended</span> Visit www.example.com...",negative
3912,"Actually, this product is service is amazing <b>really amazing</b>!!! ❤️ <span>Recommended</span> Visit www.example.com!!! 😍",positive
3913,In my opinion this is product was a horible purchase 😠 <div>Customer review</div> More info: https://shop.example.com.,negative
3914,"Well, I think the camera is absolutly fantastic!!! <span>Recommended</span> https://example.com!!! 😍",positive
3915,I think it is really watch is realy bad!!! 😡 <b>Good choice</b> https://example.com 😡!!!,negative
3916,"Well, I think the service is average, nothing special. More info: https://shop.example.com??",neutral
3917,In my opinion this is laptop is awfull and stopped working 😭 <div>Customer review</div>.,negative
3918,"Well, I think the shirt is absolutly fantastic!!! <div>Customer review</div> More info: https://shop.example.com.",positive
